number,crime,lat,long,date,Nbh_ID,Loc_type_ID,beat_ID
100510517.0,Larceny-Non Vehicle,33.72362,-84.41432,2010-02-20,98,1,14
100400084.0,Burglary-Residence,33.85631,-84.35784,2010-02-09,118,1,65
100340948.0,Larceny-From Vehicle,33.77002,-84.44781,2010-02-03,47,1,44
100421230.0,Auto Theft,33.71609,-84.34985,2010-02-11,85,1,55
100521179.0,Larceny-From Vehicle,33.77792,-84.35472,2010-02-21,2,1,2
100381409.0,Burglary-Nonres,33.79652,-84.37933,2010-02-07,56,1,12
100591035.0,Burglary-Residence,33.6697,-84.49403,2010-02-28,24,11,23
100321083.0,Larceny-From Vehicle,33.75207,-84.39214,2010-02-01,15,2,13
100341875.0,Agg Assault,33.72622,-84.42398,2010-02-03,98,1,77
100570190.0,Burglary-Residence,33.73065,-84.38805,2010-02-26,112,7,16
100342413.0,Larceny-Non Vehicle,33.75719,-84.38806,2010-02-03,15,5,29
100511013.0,Auto Theft,33.75988,-84.37901,2010-02-20,103,7,66
100360881.0,Auto Theft,33.68327,-84.40662,2010-02-05,68,3,63
100380208.0,Larceny-From Vehicle,33.85414,-84.38126,2010-02-07,73,1,65
100370612.0,Larceny-From Vehicle,33.79357,-84.38448,2010-02-06,56,1,12
100380782.0,Burglary-Residence,33.78999,-84.47156,2010-02-07,33,1,33
100501679.0,Burglary-Residence,33.69589,-84.39307,2010-02-19,119,1,41
100550929.0,Agg Assault,33.79368,-84.44904,2010-02-24,120,1,57
100481024.0,Burglary-Residence,33.72722,-84.38041,2010-02-17,112,1,16
100451330.0,Larceny-From Vehicle,33.7543,-84.37215,2010-02-14,35,1,50
100391318.0,Larceny-Non Vehicle,33.75121,-84.46544,2010-02-08,121,1,72
100370705.0,Larceny-Non Vehicle,33.75919,-84.41865,2010-02-06,122,1,31
100421169.0,Larceny-From Vehicle,33.84676,-84.36212,2010-02-11,36,3,6
100541741.0,Burglary-Residence,33.84221,-84.35822,2010-02-23,6,1,6
100540348.0,Burglary-Nonres,33.75401,-84.37423,2010-02-23,103,3,50
100481591.0,Larceny-From Vehicle,33.71509,-84.38861,2010-02-17,79,4,1
100331183.0,Larceny-From Vehicle,33.77927,-84.45324,2010-02-02,47,1,57
100461075.0,Agg Assault,33.78608,-84.49128,2010-02-15,65,1,33
100500854.0,Larceny-Non Vehicle,33.74598,-84.33114,2010-02-19,45,4,42
100540849.0,Agg Assault,33.76475,-84.44937,2010-02-23,47,1,44
100412028.0,Burglary-Residence,33.73209,-84.35013,2010-02-10,58,1,55
100571975.0,Larceny-From Vehicle,33.7043,-84.45487,2010-02-26,3,1,3
100582019.0,Burglary-Residence,33.78229,-84.49111,2010-02-27,65,7,60
100330170.0,Burglary-Residence,33.7211,-84.37801,2010-02-02,70,1,1
100590737.0,Auto Theft,33.8227,-84.37056,2010-02-28,9,2,8
100332060.0,Agg Assault,33.75805,-84.41387,2010-02-02,37,1,37
100450143.0,Robbery-Pedestrian,33.77409,-84.40601,2010-02-14,50,2,76
100500473.0,Larceny-From Vehicle,33.74812,-84.30092,2010-02-19,32,1,32
100570891.0,Larceny-From Vehicle,33.78956,-84.37865,2010-02-26,56,1,12
100552592.0,Burglary-Residence,33.67287,-84.38483,2010-02-25,84,1,74
100572110.0,Burglary-Residence,33.729,-84.36191,2010-02-26,58,13,55
100360397.0,Larceny-From Vehicle,33.78194,-84.40758,2010-02-05,50,4,47
100511997.0,Larceny-Non Vehicle,33.84676,-84.36212,2010-02-20,36,3,6
100410754.0,Larceny-From Vehicle,33.77927,-84.37359,2010-02-10,14,1,64
100370979.0,Larceny-From Vehicle,33.76074,-84.38561,2010-02-06,15,1,54
100561819.0,Larceny-Non Vehicle,33.75902,-84.3312,2010-02-25,42,9,40
100440331.0,Larceny-Non Vehicle,33.70055,-84.45149,2010-02-13,97,1,3
100440566.0,Auto Theft,33.79209,-84.38532,2010-02-13,14,5,12
100531109.0,Burglary-Residence,33.71605,-84.46129,2010-02-22,38,1,19
100590967.0,Larceny-From Vehicle,33.75556,-84.42247,2010-02-28,122,1,31
100430770.0,Larceny-Non Vehicle,33.72209,-84.39336,2010-02-12,112,4,16
100510628.0,Auto Theft,33.73071,-84.42888,2010-02-20,98,1,77
100421105.0,Burglary-Nonres,33.71876,-84.38181,2010-02-11,79,1,1
100490233.0,Burglary-Nonres,33.75177,-84.4857,2010-02-18,78,1,72
100481365.0,Burglary-Residence,33.72833,-84.43288,2010-02-17,95,1,77
100331907.0,Robbery-Pedestrian,33.65008,-84.35821,2010-02-02,22,1,20
100511135.0,Auto Theft,33.75593,-84.38639,2010-02-20,15,4,66
100550869.0,Auto Theft,33.65743,-84.5097,2010-02-24,11,4,5
100450666.0,Larceny-Non Vehicle,33.65088,-84.36362,2010-02-14,22,4,20
100441235.0,Larceny-Non Vehicle,33.77247,-84.44315,2010-02-13,47,1,44
100331119.0,Robbery-Commercial,33.68081,-84.3973,2010-02-02,84,1,68
100351201.0,Burglary-Residence,33.77068,-84.45349,2010-02-04,47,1,44
100450507.0,Larceny-From Vehicle,33.77288,-84.38777,2010-02-14,14,2,25
100361612.0,Larceny-Non Vehicle,33.75804,-84.41379,2010-02-05,37,1,37
100501045.0,Burglary-Residence,33.69497,-84.35534,2010-02-19,93,1,46
100491887.0,Larceny-Non Vehicle,33.80388,-84.41278,2010-02-18,20,3,30
100321904.0,Burglary-Residence,33.75256,-84.35453,2010-02-01,89,1,24
100460728.0,Larceny-From Vehicle,33.77139,-84.44004,2010-02-15,47,1,44
100572274.0,Robbery-Pedestrian,33.70164,-84.4193,2010-02-26,63,1,59
100351255.0,Larceny-Non Vehicle,33.70161,-84.35979,2010-02-04,49,1,46
100412356.0,Robbery-Pedestrian,33.70105,-84.45656,2010-02-10,3,1,3
100321404.0,Larceny-Non Vehicle,33.76686,-84.34915,2010-02-01,99,4,78
100501325.0,Larceny-Non Vehicle,33.79724,-84.40668,2010-02-19,123,1,18
100540532.0,Burglary-Nonres,33.76802,-84.38503,2010-02-23,15,1,54
100520407.0,Robbery-Pedestrian,33.81981,-84.35251,2010-02-21,17,3,15
100411909.0,Burglary-Residence,33.74007,-84.3982,2010-02-10,59,1,56
100340884.0,Larceny-Non Vehicle,33.74295,-84.39909,2010-02-03,59,1,56
100531174.0,Larceny-From Vehicle,33.84676,-84.36212,2010-02-22,36,3,6
100450782.0,Auto Theft,33.70278,-84.41017,2010-02-14,63,1,59
100530283.0,Auto Theft,33.67339,-84.37144,2010-02-22,22,8,20
100450090.0,Auto Theft,33.79214,-84.38835,2010-02-14,14,4,12
100571797.0,Larceny-Non Vehicle,33.84676,-84.36212,2010-02-26,36,3,6
100391122.0,Burglary-Residence,33.71678,-84.39291,2010-02-08,1,1,1
100350944.0,Larceny-Non Vehicle,33.80388,-84.41278,2010-02-04,20,3,30
100360362.0,Burglary-Residence,33.73957,-84.3103,2010-02-05,32,1,32
100440550.0,Larceny-From Vehicle,33.82543,-84.36706,2010-02-13,9,4,8
100331833.0,Larceny-From Vehicle,33.81358,-84.3955,2010-02-02,124,1,39
100570924.0,Burglary-Residence,33.76871,-84.45099,2010-02-26,47,1,44
100421316.0,Burglary-Residence,33.87439,-84.41586,2010-02-11,125,1,71
100570195.0,Larceny-From Vehicle,33.73997,-84.34592,2010-02-26,75,4,69
100320971.0,Larceny-From Vehicle,33.78709,-84.35544,2010-02-01,2,4,2
100431343.0,Auto Theft,33.66601,-84.38489,2010-02-12,84,1,74
100591000.0,Burglary-Residence,33.73978,-84.2929,2010-02-28,32,1,32
100421217.0,Agg Assault,33.71347,-84.39079,2010-02-11,1,11,1
100421816.0,Larceny-Non Vehicle,33.76292,-84.36467,2010-02-11,35,1,35
100571698.0,Larceny-Non Vehicle,33.74361,-84.43718,2010-02-26,23,1,21
100571937.0,Larceny-From Vehicle,33.80395,-84.36222,2010-02-26,54,1,51
100361287.0,Burglary-Nonres,33.77371,-84.4103,2010-02-05,30,1,28
100411225.0,Larceny-Non Vehicle,33.82135,-84.35055,2010-02-10,17,1,15
100410536.0,Burglary-Residence,33.72714,-84.42927,2010-02-10,95,1,77
100391458.0,Larceny-Non Vehicle,33.77067,-84.38023,2010-02-08,35,2,35
100370949.0,Robbery-Pedestrian,33.73584,-84.4141,2010-02-06,34,7,34
100350506.0,Larceny-Non Vehicle,33.76516,-84.3964,2010-02-04,15,1,76
100541845.0,Larceny-Non Vehicle,33.78185,-84.38199,2010-02-23,14,1,22
100531026.0,Burglary-Residence,33.69312,-84.52412,2010-02-22,57,1,53
100431077.0,Burglary-Residence,33.86995,-84.36375,2010-02-12,73,1,65
100440092.0,Larceny-From Vehicle,33.77127,-84.38742,2010-02-13,15,9,54
100502345.0,Larceny-From Vehicle,33.78287,-84.41164,2010-02-19,50,4,47
100501327.0,Larceny-Non Vehicle,33.75416,-84.33731,2010-02-19,42,2,40
100330009.0,Burglary-Residence,33.71678,-84.39291,2010-02-02,1,1,1
100370993.0,Burglary-Residence,33.69594,-84.36048,2010-02-06,93,1,46
100581799.0,Larceny-Non Vehicle,33.85182,-84.3595,2010-02-27,36,3,6
100480852.0,Burglary-Residence,33.69891,-84.39794,2010-02-17,13,1,11
100321092.0,Burglary-Nonres,33.74705,-84.34625,2010-02-01,42,1,40
100531836.0,Burglary-Residence,33.7613,-84.37533,2010-02-22,35,1,50
100541315.0,Larceny-Non Vehicle,33.75018,-84.42025,2010-02-23,61,1,58
100531171.0,Larceny-From Vehicle,33.763,-84.41736,2010-02-22,37,1,37
100862024.0,Larceny-From Vehicle,33.80624,-84.3944,2010-03-27,111,4,18
100671656.0,Larceny-Non Vehicle,33.7065,-84.45701,2010-03-08,3,1,3
100881762.0,Larceny-Non Vehicle,33.85588,-84.37786,2010-03-29,73,1,65
100891906.0,Larceny-Non Vehicle,33.84676,-84.36212,2010-03-30,36,3,6
100720906.0,Robbery-Pedestrian,33.77469,-84.36561,2010-03-13,14,3,64
100760954.0,Auto Theft,33.70928,-84.45571,2010-03-17,38,1,19
100871753.0,Burglary-Residence,33.84464,-84.42024,2010-03-28,29,1,71
100892318.0,Larceny-From Vehicle,33.74681,-84.37519,2010-03-30,67,1,62
100750568.0,Larceny-From Vehicle,33.73609,-84.42023,2010-03-16,34,1,34
100870450.0,Larceny-From Vehicle,33.72494,-84.39593,2010-03-28,28,1,26
100631882.0,Larceny-From Vehicle,33.75168,-84.38198,2010-03-04,15,2,66
100710942.0,Larceny-Non Vehicle,33.75168,-84.38198,2010-03-12,15,2,66
100710598.0,Auto Theft,33.80388,-84.41278,2010-03-12,20,3,30
100712069.0,Agg Assault,33.70875,-84.4821,2010-03-12,21,1,19
100620827.0,Larceny-Non Vehicle,33.69463,-84.35462,2010-03-03,93,1,46
100720696.0,Auto Theft,33.73944,-84.40757,2010-03-13,28,1,56
100631358.0,Auto Theft,33.69695,-84.408,2010-03-04,63,1,59
100890317.0,Auto Theft,33.71283,-84.3885,2010-03-30,1,1,1
100700199.0,Burglary-Nonres,33.7422,-84.37357,2010-03-11,67,1,62
100820831.0,Larceny-Non Vehicle,33.72473,-84.42548,2010-03-23,98,1,10
100641241.0,Auto Theft,33.75128,-84.44324,2010-03-05,126,1,58
100690681.0,Larceny-Non Vehicle,33.73454,-84.41814,2010-03-10,34,1,34
100860530.0,Burglary-Nonres,33.7141,-84.42094,2010-03-27,63,1,59
100711078.0,Larceny-From Vehicle,33.75564,-84.33751,2010-03-12,42,4,40
100631645.0,Larceny-From Vehicle,33.69265,-84.51049,2010-03-04,127,1,17
100671483.0,Larceny-Non Vehicle,33.67384,-84.49622,2010-03-08,24,11,23
100720050.0,Auto Theft,33.74016,-84.34689,2010-03-13,75,1,69
100641109.0,Larceny-From Vehicle,33.84329,-84.35877,2010-03-05,6,2,6
100881253.0,Larceny-Non Vehicle,33.76685,-84.36242,2010-03-29,35,2,35
100710375.0,Burglary-Nonres,33.73604,-84.4154,2010-03-12,34,1,34
100611164.0,Larceny-From Vehicle,33.71194,-84.40422,2010-03-02,63,4,59
100781112.0,Larceny-Non Vehicle,33.75379,-84.47413,2010-03-18,78,1,72
100862171.0,Larceny-Non Vehicle,33.69825,-84.42687,2010-03-27,63,2,59
100881255.0,Larceny-Non Vehicle,33.84676,-84.36212,2010-03-29,36,3,6
100711260.0,Larceny-Non Vehicle,33.84676,-84.36212,2010-03-12,36,3,6
100601111.0,Larceny-Non Vehicle,33.82266,-84.44782,2010-03-01,128,1,27
100760526.0,Larceny-From Vehicle,33.71299,-84.3913,2010-03-17,1,11,1
100881601.0,Larceny-Non Vehicle,33.67081,-84.35988,2010-03-29,22,1,20
100770156.0,Larceny-From Vehicle,33.78434,-84.389,2010-03-18,14,1,22
100640179.0,Agg Assault,33.68149,-84.37152,2010-03-05,87,1,74
100711586.0,Larceny-From Vehicle,33.79282,-84.39779,2010-03-12,76,3,47
100820845.0,Auto Theft,33.72529,-84.4328,2010-03-23,98,1,10
100610821.0,Burglary-Residence,33.77008,-84.43455,2010-03-02,47,1,44
100782472.0,Agg Assault,33.76075,-84.46162,2010-03-19,117,1,45
100610141.0,Burglary-Nonres,33.81482,-84.42677,2010-03-02,129,1,30
100701014.0,Larceny-From Vehicle,33.83668,-84.3788,2010-03-11,27,4,9
100711356.0,Larceny-From Vehicle,33.77584,-84.44849,2010-03-12,47,4,57
100881592.0,Larceny-From Vehicle,33.77873,-84.37368,2010-03-29,14,1,64
100660047.0,Larceny-From Vehicle,33.74562,-84.37326,2010-03-07,67,1,62
100811924.0,Auto Theft,33.75594,-84.43761,2010-03-23,44,1,31
100610693.0,Auto Theft,33.72059,-84.46262,2010-03-02,38,1,19
100772077.0,Larceny-From Vehicle,33.75701,-84.3831,2010-03-18,15,4,66
100861517.0,Auto Theft,33.77288,-84.38777,2010-03-27,14,2,25
100800643.0,Auto Theft,33.73971,-84.3982,2010-03-21,59,1,56
100882077.0,Larceny-Non Vehicle,33.77067,-84.38023,2010-03-29,35,2,35
100881855.0,Larceny-Non Vehicle,33.7774,-84.45214,2010-03-29,47,1,44
100650309.0,Larceny-From Vehicle,33.74614,-84.33607,2010-03-06,45,7,42
100621121.0,Larceny-From Vehicle,33.73529,-84.39339,2010-03-03,59,1,56
100881088.0,Burglary-Residence,33.75713,-84.47191,2010-03-29,48,1,52
100821609.0,Burglary-Residence,33.75894,-84.42102,2010-03-23,122,1,31
100901158.0,Burglary-Residence,33.69107,-84.37281,2010-03-31,102,1,41
100610585.0,Larceny-Non Vehicle,33.87191,-84.41005,2010-03-02,125,4,71
100621895.0,Auto Theft,33.71194,-84.40422,2010-03-03,63,4,59
100711308.0,Larceny-From Vehicle,33.76915,-84.38491,2010-03-12,15,14,54
100731078.0,Larceny-From Vehicle,33.6697,-84.49403,2010-03-14,24,11,23
100780257.0,Auto Theft,33.74827,-84.39732,2010-03-19,15,1,36
100811432.0,Larceny-Non Vehicle,33.84512,-84.42541,2010-03-22,29,1,71
100721437.0,Larceny-Non Vehicle,33.66601,-84.38489,2010-03-13,84,1,74
100832092.0,Auto Theft,33.71876,-84.38471,2010-03-24,79,1,1
100750431.0,Larceny-From Vehicle,33.69563,-84.51997,2010-03-16,19,1,17
100600439.0,Larceny-From Vehicle,33.76286,-84.37405,2010-03-01,35,4,50
100901113.0,Larceny-Non Vehicle,33.83399,-84.3841,2010-03-31,41,3,9
100750348.0,Larceny-From Vehicle,33.72116,-84.44659,2010-03-16,7,1,7
100811277.0,Larceny-Non Vehicle,33.76163,-84.38979,2010-03-22,15,4,29
100810507.0,Larceny-Non Vehicle,33.75259,-84.36796,2010-03-22,35,1,50
100651838.0,Larceny-Non Vehicle,33.85302,-84.36278,2010-03-06,73,3,67
100660836.0,Burglary-Residence,33.70392,-84.50587,2010-03-07,130,1,17
100611484.0,Auto Theft,33.65592,-84.5126,2010-03-02,11,4,5
100681297.0,Larceny-From Vehicle,33.77853,-84.38431,2010-03-09,14,2,25
100880958.0,Larceny-From Vehicle,33.76272,-84.37406,2010-03-29,35,4,50
100830296.0,Burglary-Nonres,33.68,-84.40773,2010-03-24,74,1,68
100610852.0,Auto Theft,33.76286,-84.37405,2010-03-02,35,4,50
100650522.0,Auto Theft,33.81642,-84.44252,2010-03-06,114,11,30
100791323.0,Larceny-Non Vehicle,33.84676,-84.36212,2010-03-20,36,3,6
100621791.0,Burglary-Residence,33.76425,-84.47321,2010-03-03,65,1,60
100671520.0,Agg Assault,33.75194,-84.38964,2010-03-08,15,14,13
100690816.0,Burglary-Residence,33.67339,-84.37144,2010-03-10,22,8,20
100620343.0,Burglary-Nonres,33.77498,-84.35291,2010-03-03,2,1,2
100691480.0,Larceny-From Vehicle,33.70584,-84.35656,2010-03-10,49,1,46
100780586.0,Larceny-From Vehicle,33.7732,-84.47906,2010-03-19,65,1,60
100661656.0,Agg Assault,33.77351,-84.35663,2010-03-07,101,1,78
100600144.0,Auto Theft,33.67424,-84.49697,2010-03-01,24,13,23
100851707.0,Larceny-Non Vehicle,33.7965,-84.42492,2010-03-26,131,1,73
100900546.0,Larceny-From Vehicle,33.81907,-84.37069,2010-03-31,9,7,8
100750406.0,Agg Assault,33.68565,-84.41124,2010-03-16,68,1,63
100751846.0,Larceny-From Vehicle,33.81148,-84.35523,2010-03-16,17,4,51
100781703.0,Larceny-From Vehicle,33.77285,-84.37229,2010-03-19,35,1,35
100782481.0,Larceny-Non Vehicle,33.74968,-84.40386,2010-03-19,91,4,49
100701883.0,Larceny-From Vehicle,33.7178,-84.38164,2010-03-11,79,1,1
100771254.0,Larceny-From Vehicle,33.75492,-84.39054,2010-03-18,15,1,29
100730842.0,Auto Theft,33.72494,-84.39593,2010-03-14,28,1,26
100660769.0,Larceny-From Vehicle,33.68463,-84.36481,2010-03-07,86,1,46
100702101.0,Larceny-From Vehicle,33.71194,-84.40422,2010-03-11,63,4,59
100601861.0,Larceny-Non Vehicle,33.74105,-84.43478,2010-03-01,23,1,21
100671713.0,Larceny-From Vehicle,33.75369,-84.39043,2010-03-08,15,7,13
100881530.0,Larceny-Non Vehicle,33.7532,-84.39201,2010-03-29,15,4,13
100841865.0,Burglary-Residence,33.73657,-84.40824,2010-03-25,16,15,14
100772256.0,Burglary-Residence,33.70434,-84.37942,2010-03-18,13,1,11
100860148.0,Larceny-From Vehicle,33.7537,-84.38123,2010-03-27,15,4,66
100890908.0,Burglary-Residence,33.74075,-84.4314,2010-03-30,34,1,34
100721584.0,Larceny-From Vehicle,33.65774,-84.50897,2010-03-15,11,3,5
100790071.0,Larceny-From Vehicle,33.77073,-84.3645,2010-03-20,35,1,35
100690475.0,Larceny-From Vehicle,33.87221,-84.38115,2010-03-10,72,1,65
100841280.0,Larceny-Non Vehicle,33.76615,-84.423,2010-03-25,66,1,61
100902607.0,Larceny-From Vehicle,33.74255,-84.3557,2010-03-31,58,1,24
100851027.0,Burglary-Residence,33.72843,-84.43726,2010-03-26,98,1,77
100870739.0,Burglary-Nonres,33.84564,-84.37462,2010-03-28,52,3,67
100861143.0,Larceny-From Vehicle,33.70278,-84.41017,2010-03-27,63,1,59
100691956.0,Larceny-From Vehicle,33.773,-84.40374,2010-03-10,50,1,76
100600994.0,Burglary-Residence,33.71449,-84.39138,2010-03-01,1,1,1
100721539.0,Larceny-From Vehicle,33.74492,-84.41931,2010-03-13,132,1,58
100721670.0,Burglary-Residence,33.76749,-84.43302,2010-03-13,47,1,44
100650607.0,Larceny-From Vehicle,33.76665,-84.39611,2010-03-06,15,1,76
100881726.0,Auto Theft,33.73454,-84.51059,2010-03-29,8,1,4
100870811.0,Auto Theft,33.78586,-84.38748,2010-03-28,14,2,22
100752258.0,Larceny-Non Vehicle,33.76211,-84.34832,2010-03-16,133,1,75
100631810.0,Burglary-Nonres,33.80174,-84.41093,2010-03-04,20,1,30
100752286.0,Larceny-Non Vehicle,33.84892,-84.36426,2010-03-16,36,7,6
100651699.0,Agg Assault,33.78119,-84.37151,2010-03-06,14,4,64
100840123.0,Larceny-From Vehicle,33.76368,-84.37587,2010-03-25,35,2,50
100602049.0,Burglary-Residence,33.71691,-84.39276,2010-03-01,1,1,1
100870241.0,Larceny-Non Vehicle,33.83715,-84.37923,2010-03-29,10,1,9
100850143.0,Robbery-Pedestrian,33.73165,-84.40459,2010-03-26,28,1,26
100751146.0,Larceny-Non Vehicle,33.75692,-84.37753,2010-03-16,103,1,50
100830552.0,Auto Theft,33.75271,-84.36896,2010-03-24,35,1,50
100650374.0,Larceny-From Vehicle,33.75119,-84.38996,2010-03-06,15,4,13
100670530.0,Larceny-From Vehicle,33.67628,-84.41592,2010-03-08,74,1,68
100851823.0,Larceny-Non Vehicle,33.7805,-84.38752,2010-03-26,14,7,22
100810727.0,Auto Theft,33.69148,-84.48962,2010-03-22,24,1,23
100741945.0,Larceny-From Vehicle,33.78564,-84.38626,2010-03-15,14,1,22
100671707.0,Larceny-From Vehicle,33.69816,-84.37791,2010-03-08,102,1,11
100852126.0,Larceny-Non Vehicle,33.73882,-84.43354,2010-03-30,34,1,21
100741443.0,Larceny-Non Vehicle,33.84779,-84.36633,2010-03-17,36,5,6
100640456.0,Larceny-From Vehicle,33.75546,-84.33644,2010-03-05,42,8,40
100881709.0,Larceny-Non Vehicle,33.84578,-84.36489,2010-03-29,36,3,6
100641134.0,Auto Theft,33.70299,-84.4543,2010-03-05,3,1,3
100781260.0,Larceny-Non Vehicle,33.68677,-84.49773,2010-03-19,24,1,23
100810397.0,Larceny-Non Vehicle,33.75893,-84.38749,2010-03-22,15,2,66
100711523.0,Burglary-Residence,33.7091,-84.50571,2010-03-12,130,1,17
100600937.0,Burglary-Residence,33.77743,-84.47815,2010-03-01,65,1,60
100880201.0,Auto Theft,33.74379,-84.42957,2010-03-29,34,1,34
100790678.0,Auto Theft,33.74963,-84.36653,2010-03-20,25,1,24
100750710.0,Larceny-From Vehicle,33.75097,-84.42335,2010-03-16,61,1,58
100731005.0,Burglary-Residence,33.75061,-84.42336,2010-03-14,61,1,58
100882084.0,Larceny-From Vehicle,33.8426,-84.37329,2010-03-30,52,4,67
100611506.0,Burglary-Residence,33.76479,-84.4579,2010-03-02,62,1,45
100820375.0,Larceny-From Vehicle,33.75657,-84.38034,2010-03-23,15,4,66
100841218.0,Larceny-Non Vehicle,33.71233,-84.44648,2010-03-25,7,1,7
100811657.0,Burglary-Residence,33.72559,-84.40111,2010-03-22,28,1,26
100880543.0,Auto Theft,33.81569,-84.47324,2010-03-29,134,1,73
100741208.0,Larceny-Non Vehicle,33.75446,-84.42626,2010-03-15,44,1,31
100620969.0,Burglary-Residence,33.67361,-84.38955,2010-03-03,84,11,74
100810151.0,Burglary-Nonres,33.75144,-84.44382,2010-03-22,126,1,58
100840644.0,Burglary-Nonres,33.71755,-84.38266,2010-03-25,79,1,1
100850925.0,Burglary-Residence,33.72767,-84.4373,2010-03-26,95,1,77
100822145.0,Auto Theft,33.7399,-84.40488,2010-03-23,59,1,56
100891932.0,Burglary-Residence,33.76188,-84.36252,2010-03-30,35,1,50
100680741.0,Larceny-Non Vehicle,33.7249,-84.42039,2010-03-09,98,1,77
100771190.0,Burglary-Residence,33.70944,-84.41487,2010-03-18,63,1,59
103432441.0,Larceny-From Vehicle,33.81906,-84.3513,2010-03-11,17,4,15
100851385.0,Burglary-Residence,33.75932,-84.37442,2010-03-26,103,2,50
100841306.0,Larceny-Non Vehicle,33.69252,-84.48339,2010-03-25,24,1,23
100720118.0,Larceny-Non Vehicle,33.77203,-84.35047,2010-03-13,101,1,78
100840918.0,Burglary-Residence,33.72911,-84.39106,2010-03-25,112,1,16
100641794.0,Larceny-From Vehicle,33.70278,-84.41017,2010-03-05,63,1,59
100641842.0,Robbery-Residence,33.71721,-84.43146,2010-03-05,7,1,10
100661577.0,Larceny-Non Vehicle,33.77067,-84.38023,2010-03-07,35,2,35
100862228.0,Larceny-Non Vehicle,33.75167,-84.39845,2010-03-27,91,2,49
100900528.0,Auto Theft,33.69298,-84.35166,2010-03-31,86,1,46
100601625.0,Larceny-Non Vehicle,33.79594,-84.3624,2010-03-01,54,1,51
100792119.0,Burglary-Residence,33.69372,-84.51283,2010-03-20,80,1,17
100600292.0,Agg Assault,33.7451,-84.50858,2010-03-01,8,1,4
100832398.0,Larceny-Non Vehicle,33.80388,-84.41278,2010-03-24,20,3,30
100671305.0,Larceny-From Vehicle,33.75479,-84.41428,2010-03-08,37,1,37
100902451.0,Burglary-Residence,33.72761,-84.42357,2010-03-31,98,1,77
100710848.0,Auto Theft,33.69981,-84.4184,2010-03-12,63,1,59
100851282.0,Larceny-Non Vehicle,33.73812,-84.43276,2010-03-26,34,3,77
100861260.0,Larceny-From Vehicle,33.69168,-84.4872,2010-03-27,24,7,23
100790225.0,Burglary-Residence,33.73817,-84.34961,2010-03-20,58,1,55
100690218.0,Robbery-Residence,33.76462,-84.36561,2010-03-10,35,2,35
100741337.0,Robbery-Pedestrian,33.76502,-84.47034,2010-03-15,65,1,60
100730868.0,Larceny-From Vehicle,33.73551,-84.40037,2010-03-14,59,1,56
100702002.0,Larceny-From Vehicle,33.84911,-84.37075,2010-03-11,73,4,67
